,balanced_accuracy,balanced_accuracy,accuracy,accuracy
,mean,std,mean,std
model_type,,,,
GB,0.7818445887076704,0.019323297105462916,0.8052778274075397,0.01836257428249031
KNN,0.7453682069622304,0.01693341983545598,0.7738872014769818,0.015899521346960772
LR,0.7778622403114261,0.01753857497648754,0.8040697397415283,0.01646920327107981
RF,0.7771169055685971,0.01986387526788236,0.8016577333095111,0.019092706931913356
SVC,0.7801462074568282,0.019624995085303385,0.8040715264129593,0.01931265940613254
