,balanced_accuracy,balanced_accuracy,accuracy,accuracy
,mean,std,mean,std
model_type,,,,
GB,0.7819815624301418,0.018313616619899883,0.8054502412006432,0.017199531639240366
KNN,0.7459156244694533,0.016732739469087203,0.7738872014769818,0.013904738291597723
LR,0.777817468912426,0.01731792461966972,0.8038976237269967,0.016096324867929123
RF,0.7799672884077197,0.020315971408410047,0.8040736108629624,0.020210936411324133
SVC,0.7807438098164463,0.018837624619680332,0.8045896611279852,0.018888821290913398
